RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Goal,SubIn,SubOut,RedCard,YellowCard,PenaltyScored,PenaltyMissed,OwnGoal
278,2405,PER,CALDERON Marcos (PER),S,6,Jose VELASQUEZ,,2,,,,,,,
308,475,HUN,MEZEY Gyorgy (HUN),S,11,Marton ESTERHAZY,,2,,,,,,,
308,551,ESP,MUNOZ Miguel (ESP),S,9,Emilio BUTRAGUENO,,2,,,,,,,
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,8,Pavel YAKOVENKO,,2,,,,,,,
337,3059,ARG,BASILE Alfio (ARG),S,9,BATISTUTA,,2,,,,,,,
488,1340,BRA,FEOLA Vicente (BRA),S,20,VAVA,,2,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,21,Martin JORGENSEN,,2,,,,,,,
97410100,97410044,CRO,KRANJCAR Zlatko (CRO),S,2,SRNA,,2,,,,,,,
97410100,97410026,GHA,DUJKOVIC Ratomir (SRB),S,3,ASAMOAH,,2,,,,,,,
202,1088,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,,20,,,,,,,
202,1101,URU,SUPPICI Alberto (URU),S,0,Juan ANSELMO,,20,,,,,,,
204,1135,ITA,POZZO Vittorio (ITA),S,0,Raimundo ORSI,,20,,,,,,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Stjepan BOBEK,,20,,,,,,,
220,1421,NIR,DOHERTY Peter (NIR),S,8,Wilbur CUSH,,20,,,,,,,
220,1389,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN,,20,,,,,,,
220,1426,PAR,GONZALEZ Aurelio (PAR),S,8,Jose PARODI,,20,,,,,,,
220,1386,PAR,GONZALEZ Aurelio (PAR),S,11,Florencio AMARILLA,,20,,,,,,,
231,1480,YUG,LOVRIC Ljubomir (YUG),S,10,Milan GALIC,C,20,,,,,,,
238,1656,FRG,SCHOEN Helmut (FRG),S,8,Helmut HALLER,,20,,,,,,,
250,1774,FRG,SCHOEN Helmut (FRG),S,14,Stan LIBUDA,,20,,,,,,,
263,1946,ARG,CAP Vladislao (ARG),S,11,Rene HOUSEMAN,,20,,,,,,,
322,111,URS,LOBANOVSKYI Valeriy (UKR),S,10,Oleg PROTASOV,,20,,,,,,,
337,3076,GER,VOGTS Berti (GER),S,9,Karlheinz RIEDLE,,20,,,,,,,
405,1087,ARG,OLAZAR Francisco (ARG),S,0,Carlos PEUCELLE,,20,,,,,,,
1014,8760,CHI,ACOSTA Nelson (URU),S,10,Jose SIERRA,,20,,,,,,,
1014,8770,ENG,HODDLE Glenn (ENG),S,14,Darren ANDERTON,,20,,,,,,,
249717,300061501,GER,LOEW Joachim (GER),S,11,KLOSE,,20,,,,,,,
249722,300061449,RSA,PARREIRA Carlos Alberto (BRA),S,20,KHUMALO,,20,,,,,,,
249722,300061486,CIV,ERIKSSON Sven Goran (SWE),S,13,ROMARIC,,20,,,,,,,
255931,300186478,NED,Louis VAN GAAL (NED),S,11,ROBBEN,,20,,,,,,,
255931,300186498,CHI,SAMPAOLI Jorge (ARG),S,11,VARGAS,,20,,,,,,,
43950100,43950004,GER,VOELLER Rudi (GER),S,11,KLOSE,,20,,,,,,,
97410100,97410038,SCG,PETKOVIC Ilija (SCG),S,22,Sasa ILIC,,20,,,,,,,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,,21,,,,,,,
209,1186,BRA,COSTA Flavio (BRA),S,0,JAIR,,21,,,,,,,
211,1284,TUR,PUPPO Sandro (ITA),S,4,Mustafa ERTAN,,21,,,,,,,
211,1238,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,21,,,,,,,
211,1277,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,21,,,,,,,
231,1478,COL,PEDERNERA Adolfo (ARG),S,13,German ACEROS,,21,,,,,,,
250,1839,MAR,VIDINIC Blagoje (YUG),S,14,Houmane JARIR,,21,,,,,,,
278,2216,ESP,KUBALA Ladislao (ESP),S,7,DANI,,21,,,,,,,
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,10,Mario KEMPES,,21,,,,,,,
337,3061,NGA,WESTERHOF Clemens (NED),S,9,YEKINI,,21,,,,,,,
337,3071,ARG,BASILE Alfio (ARG),S,7,Claudio CANIGGIA,,21,,,,,,,
1014,8731,ESP,CLEMENTE Javier (ESP),S,6,R. HIERRO,,21,,,,,,,
3461,3100,ITA,SACCHI Arrigo (ITA),S,10,BAGGIO R.,,21,,,,,,,
3492,1130,TCH,PETRU Karel (TCH),S,0,Oldrich NEJEDLY,,21,,,,,,,
255931,300186478,AUS,POSTECOGLOU Ange (AUS),S,4,CAHILL,,21,,,,,,,
220,1387,FRA,BATTEAUX Albert (FRA),S,18,Raymond KOPA,,22,,,,,,,
238,1637,ESP,VILLALONGA Jose (ESP),S,19,Jose Maria FUSTE,,22,,,,,,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,16,LI Dong Woon,,22,,,,,,,
250,1769,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,,22,,,,,,,
262,2186,YUG,MILJANIC Miljan (SRB),S,5,Josip KATALINSKI,,22,,,,,,,
278,2344,FRA,HIDALGO Michel (FRA),S,6,Christian LOPEZ,,22,,,,,,,
293,764,AUT,SCHMIDT Georg (AUT),S,7,Walter SCHACHNER,,22,,,,,,,
295,996,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,22,,,,,,,
308,580,FRG,BECKENBAUER Franz (GER),S,9,Rudi VOELLER,,22,,,,,,,
322,364,UAE,PARREIRA Carlos Alberto (BRA),S,3,Ali Thani JUMAA,,22,,,,,,,
429,1158,SWE,NAGY Joszef (HUN),S,0,Gustav WETTERSTROM,,22,,,,,,,
1028,8787,NED,HIDDINK Guus (NED),S,12,Boudewijn ZENDEN,,22,,,,,,,
3485,1239,URU,LOPEZ Juan (URU),S,8,Juan HOHBERG,,22,,,,,,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,13,E. VALENCIA,,22,,,,,,,
43950100,43950033,DEN,OLSEN Morten (DEN),S,19,ROMMEDAHL,,22,,,,,,,
43950200,43950050,ENG,Sven-G�ran ERIKSSON (SWE),S,10,OWEN,,22,,,,,,,
97410100,97410025,ITA,LIPPI Marcello (ITA),S,11,GILARDINO ,,22,,,,,,,
97410100,97410042,GHA,DUJKOVIC Ratomir (SRB),S,23,DRAMAN,,22,,,,,,,
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,,23,,,,,,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Zeljko CAJKOVSKI,,23,,,,,,,
208,1185,URU,LOPEZ Juan (URU),S,0,Juan SCHIAFFINO,,23,,,,,,,
211,1249,BRA,MOREIRA Zeze (BRA),S,9,BALTAZAR,,23,,,,,,,
250,1881,URU,HOHBERG Juan (URU),S,10,Ildo MANEIRO,,23,,,,,,,
293,896,HUN,MESZOLY Kalman (HUN),S,7,Laszlo FAZEKAS,,23,,,,,,,
308,428,MEX,MILUTINOVIC Bora (YUG),S,3,Fernando QUIRARTE,,23,,,,,,,
322,175,ESP,SUAREZ Luis (ESP),S,21,MICHEL,,23,,,,,,,
337,3080,SWE,SVENSSON Tommy (SWE),S,19,Kennet ANDERSSON,,23,,,,,,,
1014,8758,MAR,MICHEL Henri (FRA),S,14,Salaheddine BASSIR,,23,,,,,,,
3467,393,ARG,BILARDO Carlos (ARG),S,5,Jose BROWN,,23,,,,,,,
249722,300061462,ENG,CAPELLO Fabio (ITA),S,19,DEFOE,,23,,,,,,,
255931,300186464,BIH,SUSIC Safet (BIH),S,11,D�EKO,,23,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,23,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,11,KLOSE,,23,,,,,,,
43950300,43950057,ENG,Sven-G�ran ERIKSSON (SWE),S,10,OWEN,,23,,,,,,,
97410100,97410016,TUN,LEMERRE Roger (FRA),S,5,JAZIRI ,,23,,,,,,,
97410100,97410022,NED,VAN BASTEN Marco (NED),S,17,V. PERSIE,,23,,,,,,,
97410100,97410046,SUI,KUHN Koebi (SUI),S,4,SENDEROS,,23,,,,,,,
97410200,97410052,POR,SCOLARI Luiz Felipe (BRA),S,18,MANICHE,,23,,,,,,,
201,1100,URU,SUPPICI Alberto (URU),S,0,Hector SCARONE,,24,,,,,,,
211,1294,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,24,,,,,,,
211,1238,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,24,,,,,,,
220,1423,SCO,WALKER Dawson (SCO),S,17,Jackie MUDIE,,24,,,,,,,
220,1386,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE,,24,,,,,,,
250,1770,BRA,ZAGALLO Mario (BRA),S,11,RIVELINO,,24,,,,,,,
263,2065,SWE,ERICSON Georg (SWE),S,10,Ralf EDSTROM,,24,,,,,,,
293,878,FRA,HIDALGO Michel (FRA),S,20,Gerard SOLER,,24,,,,,,,
293,1054,URS,BESKOV Konstantin (RUS),S,9,Yuri GAVRILOV,,24,,,,,,,
322,66,BEL,THYS Guy (BEL),S,10,Enzo SCIFO,,24,,,,,,,
418,1143,TCH,PETRU Karel (TCH),S,0,Frantisek SVOBODA,,24,,,,,,,
488,1390,FRG,HERBERGER Sepp (FRG),S,11,Hans SCHAEFER,C,24,,,,,,,
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,8,Mutiu ADEPOJU,,24,,,,,,,
249722,300061491,ESP,DEL BOSQUE Vicente (ESP),S,7,DAVID VILLA,,24,,,,,,,
249722,300061452,URU,TABAREZ Oscar (URU),S,10,FORLAN,,24,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,24,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,24,,,,,,,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),S,6,CAMPBELL,,24,,,,,,,
43950100,43950030,USA,ARENA Bruce (USA),S,11,MATHIS,,24,,,,,,,
97410100,97410002,ECU,SUAREZ Luis (COL),S,21,C. TENORIO,,24,,,,,,,
97410100,97410005,ARG,Jos� P�KERMAN (ARG),S,9,CRESPO,,24,,,,,,,
204,1108,GER,NERZ Otto (GER),S,0,Stanislaus KOBIERSKI,,25,,,,,,,
204,1111,ESP,GARCIA Amadeo (ESP),S,0,IRARAGORRI,,25,,,,,,,
206,1150,BRA,PIMENTA Ademar (BRA),S,0,ROMEU,,25,,,,,,,
208,1219,SWE,RAYNOR George (ENG),S,0,Hans JEPPSSON,,25,,,,,,,
211,1277,FRG,HERBERGER Sepp (FRG),S,19,Alfred PFAFF,,25,,,,,,,
212,1237,AUT,NAUSCH Walter (AUT),S,9,Theodor WAGNER,,25,,,,,,,
231,1480,YUG,LOVRIC Ljubomir (YUG),S,9,Drazen JERKOVIC,,25,,,,,,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,15,YANG Seung Kook,,25,,,,,,,
263,1948,NED,MICHELS Rinus (NED),S,12,Ruud KROL,,25,,,,,,,
294,788,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,25,,,,,,,
338,3091,NGA,WESTERHOF Clemens (NED),S,11,Emmanuel AMUNEKE,,25,,,,,,,
429,1153,TCH,MEISSNER Vaclav (TCH),S,0,Vlastimil KOPECKY,,25,,,,,,,
751,103,ENG,ROBSON Bobby (ENG),S,17,David PLATT,,25,,,,,,,
796,3097,ITA,SACCHI Arrigo (ITA),S,13,BAGGIO D.,,25,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,10,RIVALDO,,25,,,,,,,
3461,3100,ITA,SACCHI Arrigo (ITA),S,10,BAGGIO R.,,25,,,,,,,
249722,300061488,BRA,DUNGA (BRA),S,9,L. FABIANO,,25,,,,,,,
249722,300061480,SVK,WEISS Vladimir (SVK),S,11,VITTEK,,25,,,,,,,
43950100,43950004,GER,VOELLER Rudi (GER),S,11,KLOSE,,25,,,,,,,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,11,GOMEZ R.,,25,,,,,,,
208,1228,SWE,RAYNOR George (ENG),S,0,Karl-Erik PALMER,,26,,,,,,,
211,1240,ENG,WINTERBOTTOM Walter (ENG),S,8,Ivor BROADIS,,26,,,,,,,
212,1237,AUT,NAUSCH Walter (AUT),S,11,Alfred KOERNER,,26,,,,,,,
232,1474,URS,KACHALIN Gavril (URS),S,22,Igor CHISLENKO,,26,,,,,,,
238,1653,URU,VIERA Ondino (URU),S,10,Pedro ROCHA,,26,,,,,,,
250,1840,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,,26,,,,,,,
262,2176,SCO,ORMOND Willie (SCO),S,11,Peter LORIMER,,26,,,,,,,
293,752,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,,26,,,,,,,
294,782,POL,PIECHNICZEK Antoni (POL),S,20,Zbigniew BONIEK,,26,,,,,,,
322,355,TCH,VENGLOS Jozef (SVK),S,10,Tomas SKUHRAVY,,26,,,,,,,
337,3057,BRA,PARREIRA Carlos Alberto (BRA),S,11,ROM�RIO (Rom�rio de Souza Faria),,26,,,,,,,
337,3070,MAR,BLINDA Abdellah (MAR),S,9,Mohammed CHAOUCH,,26,,,,,,,
1024,8773,BRA,ZAGALLO Mario (BRA),S,5,C. SAMPAIO,,26,,,,,,,
3477,1843,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,26,,,,,,,
249717,300061502,ARG,MARADONA Diego (ARG),S,11,TEVEZ,,26,,,,,,,
249722,300111116,GER,LOEW Joachim (GER),S,11,KLOSE,,26,,,,,,,
255931,300186495,ALG,HALILHODZIC Vahid (BIH),S,13,SLIMANI,,26,,,,,,,
255931,300186472,CMR,Volker FINKE (GER),S,21,MATIP,,26,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,26,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,18,KROOS,,26,,,,,,,
43950100,43950014,KOR,HIDDINK Guus (NED),S,18,S H HWANG,,26,,,,,,,
43950100,43950034,SEN,METSU Bruno (FRA),S,19,BOUBA DIOP,,26,,,,,,,
97410100,97410012,JPN,ZICO (BRA),S,10,NAKAMURA,,26,,,,,,,
97410100,97410041,ITA,LIPPI Marcello (ITA),N,23,MATERAZZI ,,26,,,,,,,
212,1237,AUT,NAUSCH Walter (AUT),S,9,Theodor WAGNER,,27,,,,,,,
220,1407,WAL,MURPHY James (WAL),S,9,John CHARLES,,27,,,,,,,
238,1598,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,27,,,,,,,
239,1702,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,27,,,,,,,
250,1774,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,,27,,,,,,,
263,2182,YUG,MILJANIC Miljan (SRB),S,9,Ivica SURJAK,,27,,,,,,,
279,2348,NED,HAPPEL Ernst (AUT),S,9,Arie HAAN,,27,,,,,,,
293,779,HUN,MESZOLY Kalman (HUN),S,19,Jozsef VARGA,,27,,,,,,,
293,882,ENG,GREENWOOD Ron (ENG),S,8,Trevor FRANCIS,,27,,,,,,,
294,771,NIR,BINGHAM Billy (NIR),S,11,Billy HAMILTON,,27,,,,,,,
308,675,MAR,FARIA Jose (BRA),S,17,Abdelrazzak KHAIRI,,27,,,,,,,
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,19,Igor BELANOV,,27,,,,,,,
322,30,ARG,BILARDO Carlos (ARG),S,21,Pedro TROGLIO,,27,,,,,,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,,27,,,,,,,
1014,8732,KOR,CHA Bum Kun (KOR),S,17,HA S. J.,,27,,,,,,,
1027,8788,FRA,JACQUET Aime (FRA),S,10,Zinedine ZIDANE,,27,,,,,,,
3468,422,FRA,MICHEL Henri (FRA),S,11,Jean-Marc FERRERI,,27,,,,,,,
3491,1105,GER,NERZ Otto (GER),S,0,Edmund CONEN,,27,,,,,,,
249722,300061481,PAR,MARTINO Gerardo (ARG),S,13,VERA,,27,,,,,,,
43950100,43950021,NGA,ONIGBINDE Adegboye (NGA),S,17,AGHAHOWA,,27,,,,,,,
43950100,43950011,ITA,TRAPATTONI Giovanni (ITA),S,21,VIERI,,27,,,,,,,
43950200,43950056,KOR,HIDDINK Guus (NED),S,19,J H AHN,,27,,,,,,,
97410100,97410022,NED,VAN BASTEN Marco (NED),S,9,V. NISTELROOY,,27,,,,,,,
206,1173,HUN,DIETZ Karoly (HUN),S,0,Gyorgy SAROSI,C,28,,,,,,,
238,1641,SUI,FONI Alfredo (ITA),S,16,Rene-Pierre QUENTIN,,28,,,,,,,
238,1610,URS,MOROZOV Nikolai (URS),S,17,Valeriy PORKUYAN,,28,,,,,,,
251,1768,PER,DIDI (BRA),S,11,Alberto GALLARDO,,28,,,,,,,
279,2251,BRA,COUTINHO Claudio (BRA),S,11,DIRCEU,,28,,,,,,,
293,752,ARG,MENOTTI Cesar Luis (ARG),S,10,Diego MARADONA,,28,,,,,,,
293,789,BRA,SANTANA Tele (BRA),S,10,ZICO,,28,,,,,,,
322,201,FRG,BECKENBAUER Franz (GER),S,10,Lothar MATTHAEUS,C,28,,,,,,,
337,3071,ARG,BASILE Alfio (ARG),S,7,Claudio CANIGGIA,,28,,,,,,,
1014,8734,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,,28,,,,,,,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,20,IKPEBA,,28,,,,,,,
3488,1151,SWE,NAGY Joszef (HUN),S,0,Sven JONASSON,,28,,,,,,,
3491,1105,AUT,MEISL Hugo (AUT),S,0,Johann HORVATH,C,28,,,,,,,
249720,300061510,URU,TABAREZ Oscar (URU),S,7,CAVANI,,28,,,,,,,
255931,300186495,ALG,HALILHODZIC Vahid (BIH),S,5,HALLICHE,,28,,,,,,,
255951,300186491,COL,PEKERMAN Jose (ARG),S,10,JAMES,,28,,,,,,,
255951,300186491,COL,PEKERMAN Jose (ARG),S,10,JAMES,,28,,,,,,,
43950100,43950027,MEX,Javier AGUIRRE (MEX),S,9,J. BORGETTI,,28,,,,,,,
97410100,97410007,MEX,LA VOLPE Ricardo (ARG),S,19,O. BRAVO,,28,,,,,,,
204,1133,NED,GLENDENNING Bob (ENG),S,0,Kick SMIT,,29,,,,,,,
204,1111,ESP,GARCIA Amadeo (ESP),S,0,Isidro LANGARA,,29,,,,,,,
204,1108,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,,29,,,,,,,
204,1135,ITA,POZZO Vittorio (ITA),S,0,Angelo SCHIAVIO,,29,,,,,,,
206,1165,GER,HERBERGER Sepp (FRG),S,0,Josef GAUCHEL,,29,,,,,,,
209,1207,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,29,,,,,,,
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,13,Toza VESELINOVIC,,29,,,,,,,
231,1564,YUG,LOVRIC Ljubomir (YUG),S,10,Milan GALIC,C,29,,,,,,,
231,1544,MEX,TRELLEZ Ignacio (MEX),S,7,Alfredo DEL AGUILA,,29,,,,,,,
232,1474,CHI,RIERA Fernando (CHI),S,6,Eladio ROJAS,,29,,,,,,,
263,2182,SWE,ERICSON Georg (SWE),S,10,Ralf EDSTROM,,29,,,,,,,
278,2347,ITA,BEARZOT Enzo (ITA),S,21,Paolo ROSSI,,29,,,,,,,
293,1051,SCO,STEIN Jock (SCO),S,10,John WARK,,29,,,,,,,
308,567,FRA,MICHEL Henri (FRA),S,19,Yannick STOPYRA,,29,,,,,,,
322,111,URS,LOBANOVSKYI Valeriy (UKR),S,17,Andrei ZYGMANTOVICH,,29,,,,,,,
322,56,BEL,THYS Guy (BEL),S,22,Patrick VERVOORT,,29,,,,,,,
1014,8770,ENG,HODDLE Glenn (ENG),S,7,David BECKHAM,,29,,,,,,,
249722,300061487,POR,Carlos QUEIR�S (POR),S,16,R. MEIRELES,,29,,,,,,,
255931,300186511,NGA,KESHI Stephen (NGA),S,8,ODEMWINGIE,,29,,,,,,,
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,29,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,29,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),S,6,KHEDIRA,,29,,,,,,,
97410100,97410039,MEX,LA VOLPE Ricardo (ARG),S,17,F. FONSECA,,29,,,,,,,
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,,3,,,,,,,
208,1188,BRA,COSTA Flavio (BRA),S,0,ALFREDO II,,3,,,,,,,
211,1238,AUT,NAUSCH Walter (AUT),S,21,Ernst STOJASPAL,,3,,,,,,,
211,1277,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,3,,,,,,,
220,1324,NIR,DOHERTY Peter (NIR),S,11,Peter McPARLAND,,3,,,,,,,
220,1344,BRA,FEOLA Vicente (BRA),S,20,VAVA,,3,,,,,,,
279,2348,FRG,SCHOEN Helmut (FRG),S,7,Ruediger ABRAMCZIK,,3,,,,,,,
308,389,ARG,BILARDO Carlos (ARG),S,11,Jorge VALDANO,,3,,,,,,,
308,680,MEX,MILUTINOVIC Bora (YUG),S,15,Luis FLORES,,3,,,,,,,
1014,8768,YUG,SANTRAC Slobodan (SRB),S,13,Slobodan KOMLJENOVIC,,3,,,,,,,
1024,8775,DEN,JOHANSSON Bo (SWE),S,18,MOLLER,,3,,,,,,,
249718,300061505,GER,LOEW Joachim (GER),S,13,M�LLER,,3,,,,,,,
255931,300186458,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,3,,,,,,,
43950100,43950048,POL,ENGEL Jerzy (POL),S,11,OLISADEBE,,3,,,,,,,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,,30,,,,,,,
201,1100,URU,SUPPICI Alberto (URU),S,0,Juan ANSELMO,,30,,,,,,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,ZARRA,,30,,,,,,,
208,1187,BRA,COSTA Flavio (BRA),S,0,ADEMIR,,30,,,,,,,
211,1249,BRA,MOREIRA Zeze (BRA),S,8,DIDI,,30,,,,,,,
211,1313,URU,LOPEZ Juan (URU),S,9,Oscar MIGUEZ,,30,,,,,,,
211,1304,TUR,PUPPO Sandro (ITA),S,8,Suat MAMAT,,30,,,,,,,
211,1284,FRG,HERBERGER Sepp (FRG),S,13,Max MORLOCK,,30,,,,,,,
220,1386,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE,,30,,,,,,,
262,2186,YUG,MILJANIC Miljan (SRB),S,19,Dusan BAJEVIC,,30,,,,,,,
262,2085,POL,GORSKI Kazimierz (POL),S,17,Andrzej SZARMACH,,30,,,,,,,
278,2350,FRG,SCHOEN Helmut (FRG),S,20,Hansi MUELLER,,30,,,,,,,
308,429,BEL,THYS Guy (BEL),S,6,Frank VERCAUTEREN,,30,,,,,,,
418,1122,ESP,GARCIA Amadeo (ESP),S,0,LUIS REGUEIRO,,30,,,,,,,
429,1152,BRA,PIMENTA Ademar (BRA),S,0,LEONIDAS,,30,,,,,,,
536,1635,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,30,,,,,,,
3460,3103,SWE,SVENSSON Tommy (SWE),S,18,Hakan MILD,,30,,,,,,,
249722,300061474,JPN,OKADA Takeshi (JPN),S,7,ENDO,,30,,,,,,,
43950100,43950001,SEN,METSU Bruno (FRA),S,19,BOUBA DIOP,,30,,,,,,,
202,1101,URU,SUPPICI Alberto (URU),S,0,Juan ANSELMO,,31,,,,,,,
204,1119,HUN,NADAS Odon (HUN),S,0,Geza TOLDI,,31,,,,,,,
209,1186,BRA,COSTA Flavio (BRA),S,0,CHICO,,31,,,,,,,
232,1459,BRA,MOREIRA Aymore (BRA),S,7,GARRINCHA,,31,,,,,,,
238,1653,URU,VIERA Ondino (URU),S,7,Julio CORTES,,31,,,,,,,
238,1710,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,31,,,,,,,
251,1811,ENG,RAMSEY Alf (ENG),S,4,Alan MULLERY,,31,,,,,,,
262,2085,POL,GORSKI Kazimierz (POL),S,6,Jerzy GORGON,,31,,,,,,,
293,919,FRA,HIDALGO Michel (FRA),S,9,Bernard GENGHINI,,31,,,,,,,
293,789,BRA,SANTANA Tele (BRA),S,10,ZICO,,31,,,,,,,
293,740,ALG,MEKHLOUFI Rachid (ALG),S,7,Salah ASSAD,,31,,,,,,,
309,536,ENG,ROBSON Bobby (ENG),S,10,Gary LINEKER,,31,,,,,,,
337,3056,CMR,MICHEL Henri (FRA),S,19,David EMBE,,31,,,,,,,
462,1233,FRG,HERBERGER Sepp (FRG),S,20,Hans SCHAEFER,,31,,,,,,,
1014,8752,ARG,PASSARELLA Daniel (ARG),S,10,Ariel ORTEGA,,31,,,,,,,
255931,300186463,HON,SUAREZ Luis (COL),S,13,COSTLY,,31,,,,,,,
255931,300186482,SUI,HITZFELD Ottmar (GER),S,23,SHAQIRI,,31,,,,,,,
43950100,43950039,RSA,SONO Jomo (RSA),S,17,McCARTHY,,31,,,,,,,
97410100,97410014,TOG,PFISTER Otto (GER),S,17,C. KADER-TOURE,,31,,,,,,,
97410100,97410021,ARG,Jos� P�KERMAN (ARG),N,5,CAMBIASSO,,31,,,,,,,
208,1188,BRA,COSTA Flavio (BRA),S,0,BALTAZAR,,32,,,,,,,
208,1194,CHI,BUCCIARDI Arturo (CHI),S,0,Atilio CREMASCHI,,32,,,,,,,
212,1237,AUT,NAUSCH Walter (AUT),S,5,Ernst OCWIRK,C,32,,,,,,,
220,1418,WAL,MURPHY James (WAL),S,10,Ivor ALLCHURCH,,32,,,,,,,
220,1323,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN,,32,,,,,,,
238,1610,CHI,ALAMOS Luis (CHI),S,12,Ruben MARCOS,,32,,,,,,,
263,1945,BRA,ZAGALLO Mario (BRA),S,10,RIVELINO,,32,,,,,,,
293,1051,SCO,STEIN Jock (SCO),S,10,John WARK,,32,,,,,,,
322,128,SWE,NORDIN Olle (SWE),S,18,Johnny EKSTROM,,32,,,,,,,
488,1390,SWE,RAYNOR George (ENG),S,11,Lennart SKOGLUND,,32,,,,,,,
514,1458,BRA,MOREIRA Aymore (BRA),S,7,GARRINCHA,,32,,,,,,,
3482,1343,BRA,FEOLA Vicente (BRA),S,20,VAVA,,32,,,,,,,
249717,300061501,GER,LOEW Joachim (GER),S,10,PODOLSKI,,32,,,,,,,
255931,300186475,GER,LOEW Joachim (GER),S,5,HUMMELS,,32,,,,,,,
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,32,,,,,,,
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,32,,,,,,,
43950100,43950026,BRA,SCOLARI Luiz Felipe (BRA),S,10,RIVALDO,,32,,,,,,,
43950500,43950063,TUR,GUNES Senol (TUR),S,17,ILHAN MANSIZ,,32,,,,,,,
209,1206,SWE,RAYNOR George (ENG),S,0,Bror MELLBERG,,33,,,,,,,
211,1236,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,33,,,,,,,
220,1408,HUN,BAROTI Lajos (HUN),S,8,Lajos TICHY,,33,,,,,,,
238,1710,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,33,,,,,,,
293,790,BRA,SANTANA Tele (BRA),S,10,ZICO,,33,,,,,,,
294,920,FRA,HIDALGO Michel (FRA),S,12,Alain GIRESSE,,33,,,,,,,
